Row,Block,Tree,nursery_id,year_planted,guard_tree,check_tree,dead_tree,PLANTID,PLANTID_ALT1,ACCID,ACP,ACNO,ACS,kentville_block,origin,apple_id,type
1,North,8,9171,2013,0,0,0,Jewel,,136005,PI,148478,.04,NULL,USDA,864,NULL
7,South,56,9173,2013,0,0,0,Jewel,,136005,PI,148478,.04,NULL,USDA,864,NULL
14,North,3,9177,2013,0,0,0,Longfield,,23373,PI,590024,.05,NULL,USDA,866,NULL
13,South,18,9179,2013,0,0,1,Longfield,,23373,PI,590024,.05,NULL,USDA,866,NULL
13,North,52,9180,2013,0,0,0,Iunost,,222595,PI,293885,.05,NULL,USDA,867,NULL
4,South,29,9181,2013,0,0,0,Iunost,,222595,PI,293885,.05,NULL,USDA,867,NULL
3,North,40,9189,2013,0,0,0,Langworthy,,139575,PI,161851,.03,NULL,USDA,870,NULL
18,South,14,9190,2013,0,0,0,Langworthy,,139575,PI,161851,.03,NULL,USDA,870,NULL
16,North,16,9195,2013,0,0,0,"Frequin Lacaille",,190015,PI,247314,.05,NULL,USDA,872,NULL
13,South,48,9196,2013,0,0,0,"Frequin Lacaille",,190015,PI,247314,.05,NULL,USDA,872,NULL
18,North,57,9201,2013,0,0,0,Kemp,,172770,PI,206030,.10,NULL,USDA,874,NULL
6,South,28,9203,2013,0,0,1,Kemp,,172770,PI,206030,.10,NULL,USDA,874,NULL
15,North,10,9210,2013,0,0,0,Eurika,,17995,PI,589549,.08,NULL,USDA,877,NULL
17,South,18,9212,2013,0,0,0,Eurika,,17995,PI,589549,.08,NULL,USDA,877,NULL
8,North,44,9213,2013,0,0,0,"Heyer #2",,136202,PI,151255,.04,NULL,USDA,878,NULL
7,South,19,9214,2013,0,0,0,"Heyer #2",,136202,PI,151255,.04,NULL,USDA,878,NULL
3,North,54,9216,2013,0,0,0,Gallen,,180726,PI,224609,.06,NULL,USDA,879,NULL
9,South,50,9218,2013,0,0,0,Gallen,,180726,PI,224609,.06,NULL,USDA,879,NULL
12,North,23,9219,2013,0,0,0,"Late Strawberry",,8186,PI,589066,.09,NULL,USDA,880,NULL
9,South,8,9221,2013,0,0,0,"Late Strawberry",,8186,PI,589066,.09,NULL,USDA,880,NULL
2,South,31,9234,2013,0,0,0,"Jones Favorite",,13787,PI,589296,.04,NULL,USDA,885,NULL
12,North,61,9235,2013,0,0,0,"Jones Favorite",,13787,PI,589296,.04,NULL,USDA,885,NULL
9,North,51,9246,2013,0,0,0,"Isayev's Desertnyi",,229883,PI,307515,.06,NULL,USDA,889,NULL
9,South,41,9248,2013,0,0,0,"Isayev's Desertnyi",,229883,PI,307515,.06,NULL,USDA,889,NULL
11,North,39,9252,2013,0,0,0,Khashabi,,221718,PI,292134,.07,NULL,USDA,891,NULL
6,South,37,9253,2013,0,0,0,Khashabi,,221718,PI,292134,.07,NULL,USDA,891,NULL
13,North,54,9262,2013,0,0,0,"John Standish",,132329,PI,123726,.06,NULL,USDA,894,NULL
4,South,13,9263,2013,0,0,0,"John Standish",,132329,PI,123726,.06,NULL,USDA,894,NULL
19,North,59,9270,2013,0,0,0,Kamsomolez,,10773,PI,589169,.10,NULL,USDA,897,NULL
4,South,6,9271,2013,0,0,0,Kamsomolez,,10773,PI,589169,.10,NULL,USDA,897,NULL
19,South,16,9273,2013,0,0,0,Greensleeves,,18876,PI,589673,.05,NULL,USDA,1222,NULL
7,North,50,9275,2013,0,0,0,Greensleeves,,18876,PI,589673,.05,NULL,USDA,1222,NULL
8,North,28,9276,2013,0,0,0,"Exeter Cross",,18717,PI,589649,.05,NULL,USDA,898,NULL
16,South,32,9277,2013,0,0,0,"Exeter Cross",,18717,PI,589649,.05,NULL,USDA,898,NULL
11,North,13,9289,2013,0,0,1,"Freiherr Von Berlepsch",,10756,PI,589167,.13,NULL,USDA,902,NULL
11,South,48,9290,2013,0,0,0,"Freiherr Von Berlepsch",,10756,PI,589167,.13,NULL,USDA,902,NULL
19,North,13,9291,2013,0,0,0,"Golden Uralian",,287722,PI,383509,.06,NULL,USDA,903,NULL
9,South,34,9293,2013,0,0,0,"Golden Uralian",,287722,PI,383509,.06,NULL,USDA,903,NULL
3,North,37,9298,2013,0,0,0,"Geneva Ontario",,13173,PI,613819,.06,NULL,USDA,905,NULL
7,South,27,9299,2013,0,0,0,"Geneva Ontario",,13173,PI,613819,.06,NULL,USDA,905,NULL
16,North,37,9307,2013,0,0,0,Feuillard,,151025,PI,173980,.08,NULL,USDA,908,NULL
12,South,28,9308,2013,0,0,1,Feuillard,,151025,PI,173980,.08,NULL,USDA,908,NULL
11,North,10,9312,2013,0,0,1,"Jaune lu Desert",,139526,PI,161762,.04,NULL,USDA,910,NULL
11,South,43,9313,2013,0,0,0,"Jaune lu Desert",,139526,PI,161762,.04,NULL,USDA,910,NULL
4,North,37,9321,2013,0,0,1,Loyalist,,24863,PI,590159,.06,NULL,USDA,913,NULL
14,South,40,9323,2013,0,0,0,Loyalist,,24863,PI,590159,.06,NULL,USDA,913,NULL
6,South,6,10017,2013,0,0,0,"Rouge Belle de Boskoop",,10227,PI,589143,.07,NULL,USDA,919,NULL
5,North,44,10018,2013,0,0,0,"Rouge Belle de Boskoop",,10227,PI,589143,.07,NULL,USDA,919,NULL
2,North,10,10022,2013,0,0,1,"Red Belflower",,200183,PI,264692,.07,NULL,USDA,921,NULL
18,South,49,10024,2013,0,0,1,"Red Belflower",,200183,PI,264692,.07,NULL,USDA,921,NULL
14,North,26,10026,2013,0,0,0,"Lyman Prolific",,8580,PI,589086,.08,NULL,USDA,922,NULL
17,South,49,10027,2013,0,0,0,"Lyman Prolific",,8580,PI,589086,.08,NULL,USDA,922,NULL
4,North,11,10028,2013,0,0,0,"Richland Crab",,19514,PI,589722,.04,NULL,USDA,923,NULL
10,South,5,10029,2013,0,0,0,"Richland Crab",,19514,PI,589722,.04,NULL,USDA,923,NULL
9,North,35,10031,2013,0,0,0,"Oliver or Senator",,23367,PI,590022,.03,NULL,USDA,924,NULL
12,South,29,10033,2013,0,0,0,"Oliver or Senator",,23367,PI,590022,.03,NULL,USDA,924,NULL
17,North,11,10037,2013,0,0,0,Oswego,,7311,PI,589028,.06,NULL,USDA,926,NULL
12,South,54,10039,2013,0,0,1,Oswego,,7311,PI,589028,.06,NULL,USDA,926,NULL
14,North,52,10041,2013,0,0,0,"Pup's Jeannette",,675290,PI,644189,.01,NULL,USDA,927,NULL
4,South,14,10042,2013,0,0,0,"Pup's Jeannette",,675290,PI,644189,.01,NULL,USDA,927,NULL
16,North,26,10043,2013,0,0,0,Marquesa,,96213,PI,613965,.01,NULL,USDA,928,NULL
10,South,44,10044,2013,0,0,1,Marquesa,,96213,PI,613965,.01,NULL,USDA,928,NULL
8,North,50,10049,2013,0,0,0,Renown,,133883,PI,131081,.04,NULL,USDA,930,NULL
4,South,53,10050,2013,0,0,1,Renown,,133883,PI,131081,.04,NULL,USDA,930,NULL
3,North,27,10055,2013,0,0,1,Paulista,,610646,PI,632625,.01,NULL,USDA,932,NULL
10,South,3,10057,2013,0,0,0,Paulista,,610646,PI,632625,.01,NULL,USDA,932,NULL
6,North,60,10058,2013,0,0,0,Northwood,,18705,PI,589647,.07,NULL,USDA,933,NULL
7,South,41,10060,2013,0,0,1,Northwood,,18705,PI,589647,.07,NULL,USDA,933,NULL
15,North,26,10077,2013,0,0,1,"Merton Delight",,172619,PI,205461,.09,NULL,USDA,939,NULL
14,South,46,10078,2013,0,0,1,"Merton Delight",,172619,PI,205461,.09,NULL,USDA,939,NULL
7,North,59,10085,2013,0,0,0,Mucina,,13819,PI,589300,.06,NULL,USDA,942,NULL
7,South,34,10086,2013,0,0,1,Mucina,,13819,PI,589300,.06,NULL,USDA,942,NULL
17,North,37,10088,2013,0,0,0,"Red Canada",,13240,PI,589265,.05,NULL,USDA,943,NULL
17,South,25,10090,2013,0,0,0,"Red Canada",,13240,PI,589265,.05,NULL,USDA,943,NULL
4,North,36,10091,2013,0,0,0,Quinte,,15660,PI,589358,.04,NULL,USDA,944,NULL
4,South,31,10093,2013,0,0,0,Quinte,,15660,PI,589358,.04,NULL,USDA,944,NULL
15,North,43,10094,2013,0,0,1,"Pomme Thoury",,140133,PI,162548,.07,NULL,USDA,945,NULL
14,South,59,10095,2013,0,0,0,"Pomme Thoury",,140133,PI,162548,.07,NULL,USDA,945,NULL
4,North,26,10118,2013,0,0,1,Patul,,3297,PI,588821,.05,NULL,USDA,953,NULL
1,South,14,10120,2013,0,0,0,Patul,,3297,PI,588821,.05,NULL,USDA,953,NULL
17,North,49,10121,2013,0,0,0,"Quebec Belle",,7505,PI,589036,.08,NULL,USDA,954,NULL
15,South,20,10122,2013,0,0,0,"Quebec Belle",,7505,PI,589036,.08,NULL,USDA,954,NULL
4,North,60,10136,2013,0,0,0,"Qing Guan",,95209,PI,644192,.01,NULL,USDA,959,NULL
15,South,31,10137,2013,0,0,0,"Qing Guan",,95209,PI,644192,.01,NULL,USDA,959,NULL
15,North,7,10139,2013,0,0,0,Princesa,,96071,PI,613964,.03,NULL,USDA,960,NULL
4,South,21,10140,2013,0,0,1,Princesa,,96071,PI,613964,.03,NULL,USDA,960,NULL
2,North,51,10151,2013,0,0,0,"Miron Sacharanij",,136936,PI,154164,.04,NULL,USDA,964,NULL
15,South,7,10152,2013,0,0,0,"Miron Sacharanij",,136936,PI,154164,.04,NULL,USDA,964,NULL
9,North,39,10161,2013,0,0,1,Norland,,17496,PI,589481,.04,NULL,USDA,967,NULL
18,South,52,10162,2013,0,0,0,Norland,,17496,PI,589481,.04,NULL,USDA,967,NULL
8,North,38,10178,2013,0,0,0,"Oekonomierat Echter-meyer",,118171,PI,78170,.04,NULL,USDA,973,NULL
10,North,21,10179,2014,0,0,0,"Oekonomierat Echter-meyer",,118171,PI,78170,.04,NULL,USDA,973,NULL
2,South,57,10180,2013,0,0,0,"Oekonomierat Echter-meyer",,118171,PI,78170,.04,NULL,USDA,973,NULL
7,North,11,10187,2013,0,0,1,Primus,,22041,PI,589922,.07,NULL,USDA,976,NULL
6,South,21,10189,2013,0,0,1,Primus,,22041,PI,589922,.07,NULL,USDA,976,NULL
3,North,46,10193,2013,0,0,1,Macoun,,21865,PI,589895,.04,NULL,USDA,1229,NULL
16,South,3,10195,2013,0,0,0,Macoun,,21865,PI,589895,.04,NULL,USDA,1229,NULL
14,North,55,10196,2013,0,0,0,"Red Sauce",,8587,PI,589087,.07,NULL,USDA,978,NULL
4,South,30,10197,2013,0,0,1,"Red Sauce",,8587,PI,589087,.07,NULL,USDA,978,NULL
13,North,32,10200,2013,0,0,1,"Peau d'Ane",,140217,PI,162740,.04,NULL,USDA,979,NULL
11,South,27,10201,2013,0,0,0,"Peau d'Ane",,140217,PI,162740,.04,NULL,USDA,979,NULL
8,South,62,10202,2013,1,0,0,"Mitschurins Samenloser",,136937,PI,154165,.05,NULL,USDA,980,NULL
10,North,8,10203,2013,0,0,1,"Mitschurins Samenloser",,136937,PI,154165,.05,NULL,USDA,980,NULL
5,South,18,10204,2013,0,0,0,"Mitschurins Samenloser",,136937,PI,154165,.05,NULL,USDA,980,NULL
16,North,39,10244,2013,0,0,0,Nittany,,3025,PI,588810,.06,NULL,USDA,994,NULL
16,South,58,10245,2013,0,0,1,Nittany,,3025,PI,588810,.06,NULL,USDA,994,NULL
4,North,43,10250,2013,0,0,1,Rokewood,,229850,PI,307381,.05,NULL,USDA,996,NULL
16,South,57,10251,2013,0,0,0,Rokewood,,229850,PI,307381,.05,NULL,USDA,996,NULL
5,North,31,10253,2013,0,0,1,"Renet Bergamotnyj",,197625,PI,259454,.09,NULL,USDA,997,NULL
7,South,16,10254,2013,0,0,0,"Renet Bergamotnyj",,197625,PI,259454,.09,NULL,USDA,997,NULL
6,North,6,10265,2013,0,0,1,Maharaji,,331999,PI,437063,.02,NULL,USDA,1001,NULL
15,South,48,10267,2013,0,0,1,Maharaji,,331999,PI,437063,.02,NULL,USDA,1001,NULL
14,North,50,10268,2013,0,0,0,Odin,,208410,PI,279645,.05,NULL,USDA,1002,NULL
4,South,47,10269,2013,0,0,0,Odin,,208410,PI,279645,.05,NULL,USDA,1002,NULL
2,North,49,10301,2013,0,0,1,"Old Pearmain",,24708,PI,590133,.04,NULL,USDA,1013,NULL
12,South,6,10303,2013,0,0,0,"Old Pearmain",,24708,PI,590133,.04,NULL,USDA,1013,NULL
2,North,16,10316,2013,0,0,0,Redstreak,,152071,PI,175543,.08,NULL,USDA,1018,NULL
17,South,14,10317,2013,0,0,0,Redstreak,,152071,PI,175543,.08,NULL,USDA,1018,NULL
7,North,54,10328,2013,0,0,0,"March #1",,10797,PI,589171,.10,NULL,USDA,1022,NULL
12,South,47,10329,2013,0,0,1,"March #1",,10797,PI,589171,.10,NULL,USDA,1022,NULL
19,North,44,10341,2013,0,0,0,"Noel Deschamps",,151031,PI,173986,.04,NULL,USDA,1026,NULL
1,South,51,10342,2013,0,0,0,"Noel Deschamps",,151031,PI,173986,.04,NULL,USDA,1026,NULL
10,North,47,11005,2013,0,0,0,"Lorna Doone",,139565,PI,161840,.05,NULL,USDA,1030,NULL
14,South,44,11006,2013,0,0,0,"Lorna Doone",,139565,PI,161840,.05,NULL,USDA,1030,NULL
18,North,55,11009,2013,0,0,0,"Malt Bagaevskii",,522645,PI,613938,.03,NULL,USDA,1031,NULL
3,South,22,11010,2013,0,0,0,"Malt Bagaevskii",,522645,PI,613938,.03,NULL,USDA,1031,NULL
5,North,40,11012,2013,0,0,0,Nanny,,133893,PI,131215,.06,NULL,USDA,1032,NULL
12,South,27,11013,2013,0,0,0,Nanny,,133893,PI,131215,.06,NULL,USDA,1032,NULL
15,North,29,11014,2013,0,0,0,Marachal,,9593,PI,589128,.09,NULL,USDA,1033,NULL
19,South,23,11015,2013,0,0,0,Marachal,,9593,PI,589128,.09,NULL,USDA,1033,NULL
12,North,40,11017,2013,0,0,0,"Nitschners Erdbeerapfel",,136938,PI,154166,.04,NULL,USDA,1034,NULL
18,South,30,11018,2013,0,0,1,"Nitschners Erdbeerapfel",,136938,PI,154166,.04,NULL,USDA,1034,NULL
13,North,39,11038,2013,0,0,0,"Marin Onfroy",,151027,PI,173982,.05,NULL,USDA,1041,NULL
14,South,31,11040,2013,0,0,1,"Marin Onfroy",,151027,PI,173982,.05,NULL,USDA,1041,NULL
18,North,39,11041,2013,0,0,0,"Roter Eiserapfel",,18327,PI,589592,.08,NULL,USDA,1042,NULL
1,South,41,11042,2013,0,0,1,"Roter Eiserapfel",,18327,PI,589592,.08,NULL,USDA,1042,NULL
5,North,7,11053,2013,0,0,0,"Pommier Llorca",,187593,PI,240817,.04,NULL,USDA,1046,NULL
1,South,31,11054,2013,0,0,0,"Pommier Llorca",,187593,PI,240817,.04,NULL,USDA,1046,NULL
7,North,6,11057,2013,0,0,1,"No Blow",,9101,PI,589104,.NA,NULL,USDA,1047,NULL
17,South,61,11058,2013,0,0,0,"No Blow",,9101,PI,589104,.NA,NULL,USDA,1047,NULL
1,North,27,11074,2013,0,0,0,Major,,136159,PI,150649,.11,NULL,USDA,1053,NULL
4,South,40,11075,2013,0,0,0,Major,,136159,PI,150649,.11,NULL,USDA,1053,NULL
19,North,22,11084,2013,0,0,1,"Renetta Dorata",,128291,PI,104034,.09,NULL,USDA,1056,NULL
14,South,14,11085,2013,0,0,0,"Renetta Dorata",,128291,PI,104034,.09,NULL,USDA,1056,NULL
12,North,62,11086,2013,1,0,0,Malabols,,199433,PI,262964,.08,NULL,USDA,1057,NULL
7,North,38,11087,2013,0,0,0,Malabols,,199433,PI,262964,.08,NULL,USDA,1057,NULL
10,South,11,11088,2013,0,0,0,Malabols,,199433,PI,262964,.08,NULL,USDA,1057,NULL
3,North,43,11089,2013,0,0,1,"Peck Pleasant",,12708,PI,589240,.06,NULL,USDA,1058,NULL
17,South,53,11091,2013,0,0,0,"Peck Pleasant",,12708,PI,589240,.06,NULL,USDA,1058,NULL
5,South,62,11098,2013,1,0,0,Norhey,,17651,PI,589503,.06,NULL,USDA,1061,NULL
10,North,24,11099,2013,0,0,0,Norhey,,17651,PI,589503,.06,NULL,USDA,1061,NULL
7,South,36,11100,2013,0,0,0,Norhey,,17651,PI,589503,.06,NULL,USDA,1061,NULL
6,North,17,11102,2013,0,0,0,"Rossoshanskoje Polosatoje",,17256,PI,589452,.06,NULL,USDA,1062,NULL
11,South,59,11103,2013,0,0,1,"Rossoshanskoje Polosatoje",,17256,PI,589452,.06,NULL,USDA,1062,NULL
3,North,50,11107,2013,0,0,0,"Reinette Thouin",,24736,PI,590140,.03,NULL,USDA,1063,NULL
8,South,59,11108,2013,0,0,1,"Reinette Thouin",,24736,PI,590140,.03,NULL,USDA,1063,NULL
4,North,57,11110,2013,0,0,0,"Oetwiler Renette",,134396,PI,134809,.06,NULL,USDA,1064,NULL
19,South,44,11112,2013,0,0,0,"Oetwiler Renette",,134396,PI,134809,.06,NULL,USDA,1064,NULL
19,North,56,11116,2013,0,0,1,Mingan,,189018,PI,244724,.09,NULL,USDA,1066,NULL
1,South,48,11118,2013,0,0,1,Mingan,,189018,PI,244724,.09,NULL,USDA,1066,NULL
6,North,37,11119,2013,0,0,0,Ortley,,13825,PI,589301,.05,NULL,USDA,1067,NULL
17,South,37,11121,2013,0,0,0,Ortley,,13825,PI,589301,.05,NULL,USDA,1067,NULL
9,North,57,11122,2013,0,0,0,"Red Ralls",,331983,PI,437047,.09,NULL,USDA,1068,NULL
8,South,28,11124,2013,0,0,0,"Red Ralls",,331983,PI,437047,.09,NULL,USDA,1068,NULL
16,North,11,11134,2013,0,0,0,"Reine des Pommes",,134078,PI,132571,.08,NULL,USDA,1072,NULL
13,South,38,11135,2013,0,0,1,"Reine des Pommes",,134078,PI,132571,.08,NULL,USDA,1072,NULL
13,North,42,11140,2013,0,0,0,"Peau de Vache",,134730,PI,136489,.08,NULL,USDA,1074,NULL
6,South,5,11141,2013,0,0,0,"Peau de Vache",,134730,PI,136489,.08,NULL,USDA,1074,NULL
9,North,21,11143,2013,0,0,0,"Rambourg d'Automme",,134074,PI,132276,.05,NULL,USDA,1075,NULL
13,South,22,11144,2013,0,0,0,"Rambourg d'Automme",,134074,PI,132276,.05,NULL,USDA,1075,NULL
16,North,47,11150,2013,0,0,0,Puregold,,22361,PI,589966,.05,NULL,USDA,1077,NULL
1,South,35,11151,2013,0,0,0,Puregold,,22361,PI,589966,.05,NULL,USDA,1077,NULL
1,South,62,11155,2013,1,0,0,"Northern Lights",,24896,PI,590171,.03,NULL,USDA,1079,NULL
14,North,29,11156,2013,0,0,1,"Northern Lights",,24896,PI,590171,.03,NULL,USDA,1079,NULL
14,South,55,11157,2013,0,0,0,"Northern Lights",,24896,PI,590171,.03,NULL,USDA,1079,NULL
12,North,26,11158,2013,0,0,0,"Mill End",,229877,PI,307506,.07,NULL,USDA,1080,NULL
5,South,31,11160,2013,0,0,0,"Mill End",,229877,PI,307506,.07,NULL,USDA,1080,NULL
3,North,11,11176,2013,0,0,1,"Pomme Grise",,12820,PI,589242,.06,NULL,USDA,1086,NULL
12,South,40,11178,2013,0,0,0,"Pomme Grise",,12820,PI,589242,.06,NULL,USDA,1086,NULL
3,North,7,11182,2013,0,0,0,Quindell,,13836,PI,589303,.07,NULL,USDA,1088,NULL
18,South,13,11184,2013,0,0,0,Quindell,,13836,PI,589303,.07,NULL,USDA,1088,NULL
13,North,46,11189,2013,0,0,0,"Reneta Woskowa",,134090,PI,132830,.05,NULL,USDA,1090,NULL
19,South,22,11190,2013,0,0,0,"Reneta Woskowa",,134090,PI,132830,.05,NULL,USDA,1090,NULL
4,North,39,11197,2013,0,0,0,Mio,,186422,PI,238074,.10,NULL,USDA,1093,NULL
1,South,13,11199,2013,0,0,0,Mio,,186422,PI,238074,.10,NULL,USDA,1093,NULL
13,North,50,11204,2013,0,0,0,"Mr. Prothero",,133128,PI,126887,.07,NULL,USDA,1095,NULL
3,South,9,11205,2013,0,0,0,"Mr. Prothero",,133128,PI,126887,.07,NULL,USDA,1095,NULL
5,North,59,11209,2013,0,0,0,"Oratia Beauty",,168846,PI,199692,.08,NULL,USDA,1097,NULL
4,South,3,11210,2013,0,0,1,"Oratia Beauty",,168846,PI,199692,.08,NULL,USDA,1097,NULL
14,North,48,11215,2013,0,0,1,"Pervenec Samarkanda",,206835,PI,276718,.05,NULL,USDA,1099,NULL
13,South,20,11217,2013,0,0,1,"Pervenec Samarkanda",,206835,PI,276718,.05,NULL,USDA,1099,NULL
9,North,31,11221,2013,0,0,0,"Reineta do Caravia",,128378,PI,105524,.07,NULL,USDA,1101,NULL
6,South,60,11222,2013,0,0,0,"Reineta do Caravia",,128378,PI,105524,.07,NULL,USDA,1101,NULL
8,North,55,11242,2013,0,0,0,Nico,,18372,PI,589600,.06,NULL,USDA,1108,NULL
11,South,3,11244,2013,0,0,0,Nico,,18372,PI,589600,.06,NULL,USDA,1108,NULL
16,North,36,11248,2013,0,0,1,"Red Canel",,137677,PI,157211,.11,NULL,USDA,1110,NULL
16,South,62,11249,2013,1,0,1,"Red Canel",,137677,PI,157211,.11,NULL,USDA,1110,NULL
5,South,60,11250,2013,0,0,0,"Red Canel",,137677,PI,157211,.11,NULL,USDA,1110,NULL
8,North,43,11287,2013,0,0,0,Maude,,19471,PI,589714,.05,NULL,USDA,1123,NULL
13,South,44,11289,2013,0,0,0,Maude,,19471,PI,589714,.05,NULL,USDA,1123,NULL
13,North,26,11290,2013,0,0,0,"Red Dougherty",,19146,PI,589708,.05,NULL,USDA,1124,NULL
15,South,61,11291,2013,0,0,0,"Red Dougherty",,19146,PI,589708,.05,NULL,USDA,1124,NULL
4,North,41,11299,2013,0,0,1,"Ruhm aus Kirchwarder",,133113,PI,126588,.05,NULL,USDA,1127,NULL
6,South,34,11301,2013,0,0,1,"Ruhm aus Kirchwarder",,133113,PI,126588,.05,NULL,USDA,1127,NULL
8,North,45,11308,2013,0,0,0,"Twistbody Jersey",,152079,PI,175551,.08,NULL,USDA,1130,NULL
6,South,7,11309,2013,0,0,0,"Twistbody Jersey",,152079,PI,175551,.08,NULL,USDA,1130,NULL
1,North,24,11317,2013,0,0,0,"Trembletts Bitter",,152078,PI,175550,.09,NULL,USDA,1133,NULL
8,South,56,11319,2013,0,0,0,"Trembletts Bitter",,152078,PI,175550,.09,NULL,USDA,1133,NULL
19,North,23,11320,2013,0,0,0,"Royal Jersey",,152073,PI,175545,.05,NULL,USDA,1134,NULL
7,South,57,11321,2013,0,0,0,"Royal Jersey",,152073,PI,175545,.05,NULL,USDA,1134,NULL
9,North,36,11323,2013,0,0,0,"Suislepas Rozabols",,199440,PI,262971,.04,NULL,USDA,1135,NULL
6,South,44,11324,2013,0,0,1,"Suislepas Rozabols",,199440,PI,262971,.04,NULL,USDA,1135,NULL
19,North,61,11326,2013,0,0,0,Vilberie,,18733,PI,589652,.10,NULL,USDA,1136,NULL
9,South,61,11328,2013,0,0,1,Vilberie,,18733,PI,589652,.10,NULL,USDA,1136,NULL
8,North,23,11329,2013,0,0,0,"Seestermuher Zitronenapfel",,133877,PI,131010,.04,NULL,USDA,1137,NULL
2,South,27,11331,2013,0,0,1,"Seestermuher Zitronenapfel",,133877,PI,131010,.04,NULL,USDA,1137,NULL
11,North,32,11333,2013,0,0,0,"Yellow Arkad",,287737,PI,383526,.06,NULL,USDA,1138,NULL
5,South,41,11334,2013,0,0,1,"Yellow Arkad",,287737,PI,383526,.06,NULL,USDA,1138,NULL
6,North,61,11335,2013,0,0,0,"Surpasse Frequin",,132770,PI,125566,.05,NULL,USDA,1139,NULL
3,South,62,11336,2013,1,0,0,"Surpasse Frequin",,132770,PI,125566,.05,NULL,USDA,1139,NULL
15,South,34,11337,2013,0,0,0,"Surpasse Frequin",,132770,PI,125566,.05,NULL,USDA,1139,NULL
1,North,17,12010,2013,0,0,1,"Teint Fraise",,133237,PI,127370,.13,NULL,USDA,1143,NULL
4,South,8,12011,2013,0,0,1,"Teint Fraise",,133237,PI,127370,.13,NULL,USDA,1143,NULL
10,North,7,12013,2013,0,0,0,Spasserud,,19515,PI,589723,.04,NULL,USDA,1144,NULL
15,South,52,12015,2013,0,0,1,Spasserud,,19515,PI,589723,.04,NULL,USDA,1144,NULL
12,North,15,12017,2013,0,0,0,"Schoner aus Miltenberg",,17856,PI,589530,.05,NULL,USDA,1145,NULL
14,South,7,12018,2013,0,0,0,"Schoner aus Miltenberg",,17856,PI,589530,.05,NULL,USDA,1145,NULL
19,North,28,12028,2013,0,0,0,Vienna,,17831,PI,589527,.04,NULL,USDA,1149,NULL
7,South,15,12030,2013,0,0,0,Vienna,,17831,PI,589527,.04,NULL,USDA,1149,NULL
19,North,2,12034,2013,0,0,0,Wainwright,,206369,PI,275292,.12,NULL,USDA,1151,NULL
1,South,19,12036,2013,0,0,1,Wainwright,,206369,PI,275292,.12,NULL,USDA,1151,NULL
14,North,61,12037,2013,0,0,0,Williams,,9829,PI,589133,.08,NULL,USDA,1152,NULL
16,South,53,12039,2013,0,0,0,Williams,,9829,PI,589133,.08,NULL,USDA,1152,NULL
2,North,29,12044,2013,0,0,0,"Souvenir de Fernand Cognet",,160977,PI,187062,.07,NULL,USDA,1154,NULL
7,South,46,12045,2013,0,0,0,"Souvenir de Fernand Cognet",,160977,PI,187062,.07,NULL,USDA,1154,NULL
8,North,21,12049,2013,0,0,0,"White Jersey",,152081,PI,175553,.04,NULL,USDA,1156,NULL
8,North,62,12050,2013,1,0,0,"White Jersey",,152081,PI,175553,.04,NULL,USDA,1156,NULL
17,South,10,12051,2013,0,0,0,"White Jersey",,152081,PI,175553,.04,NULL,USDA,1156,NULL
13,North,29,12052,2013,0,0,0,"Spur Winter Banana",,10491,PI,589154,.12,NULL,USDA,1157,NULL
1,South,11,12054,2013,0,0,0,"Spur Winter Banana",,10491,PI,589154,.12,NULL,USDA,1157,NULL
5,North,60,12055,2013,0,0,1,Tasty,,331985,PI,437049,.05,NULL,USDA,1158,NULL
15,South,18,12057,2013,0,0,0,Tasty,,331985,PI,437049,.05,NULL,USDA,1158,NULL
14,North,51,12064,2013,0,0,0,Stroming,,19525,PI,589724,.05,NULL,USDA,1161,NULL
19,South,34,12066,2013,0,0,0,Stroming,,19525,PI,589724,.05,NULL,USDA,1161,NULL
12,South,11,12070,2013,0,0,0,Sinta,,22350,PI,589964,.04,NULL,USDA,1239,NULL
16,North,5,12071,2013,0,0,0,Sinta,,22350,PI,589964,.04,NULL,USDA,1239,NULL
18,North,14,12076,2013,0,0,1,"Signe Tillisch",,128338,PI,105132,.11,NULL,USDA,1164,NULL
15,South,14,12078,2013,0,0,0,"Signe Tillisch",,128338,PI,105132,.11,NULL,USDA,1164,NULL
19,North,48,12092,2013,0,0,1,"Stembridge Cluster",,19032,PI,589692,.06,NULL,USDA,1169,NULL
8,South,41,12093,2013,0,0,1,"Stembridge Cluster",,19032,PI,589692,.06,NULL,USDA,1169,NULL
13,North,61,12100,2013,0,0,0,"Uralskoje Nalivnoje",,17731,PI,589513,.06,NULL,USDA,1172,NULL
9,South,6,12101,2013,0,0,1,"Uralskoje Nalivnoje",,17731,PI,589513,.06,NULL,USDA,1172,NULL
1,North,26,12103,2013,0,0,0,Sharopa,,287730,PI,383517,.05,NULL,USDA,1173,NULL
19,South,5,12104,2013,0,0,0,Sharopa,,287730,PI,383517,.05,NULL,USDA,1173,NULL
11,North,28,12109,2013,0,0,0,Tioga,,12314,PI,589226,.06,NULL,USDA,1175,NULL
12,South,37,12111,2013,0,0,1,Tioga,,12314,PI,589226,.06,NULL,USDA,1175,NULL
1,North,19,12113,2013,0,0,1,Suvorovets,,287733,PI,383521,.06,NULL,USDA,1176,NULL
15,South,8,12114,2013,0,0,0,Suvorovets,,287733,PI,383521,.06,NULL,USDA,1176,NULL
